day_and_date,start_time,end_time,title,program_track,location,speakers_or_contributors,affiliations,keywords_tags,interest_area,registration_category,session_url,description
"Wednesday, 22 July 2026",2:30pm,3:30pm,"Sponsored Keynote by Tripo AI: Dr. Yanpei Cao, Chief Scientist, The Teapot Test: First It Tested Showing. Now It Tests Making.",Keynote Speaker,Hall K,Yanpei Cao,Tripo AI,,Arts & Design; Gaming & Interactive; New Technologies; Production & Animation; Research & Education,Full Conference Supporter; Full Conference; Experience; Discover,https://s2026.conference-schedule.org/?post_type=page&p=15&id=keysp_103&sess=sess422,"The future of interactive media requires a fundamental shift: Moving from manually crafted environments to worlds generated on the fly by the imaginations of millions. Tripo’s core mission is to make this massive-scale, user-generated creation a reality. But to unlock this, we must rethink the entire generative pipeline, spanning from robust individual asset generation to the simulation of completely dynamic environments.

In this deep-dive keynote, Tripo’s chief scientist and research scientists will share the unvarnished journey of building a generative ecosystem from the ground up. We will explore how Tripo scaled from preliminary fundamental research to a robust infrastructure currently serving millions of creators.

The panel will first trace the rapid evolution of the generative landscape by dissecting Tripo’s full-stack approach to 3D generation. Through live demonstrations, the team will highlight key breakthroughs in geometry, topology, texturing, and rigging. These showcases will detail how we are bridging the gap between fundamental AI and graphics research and production-ready pipelines.

However, generating individual assets is only half the equation. To unlock truly interactive user-generated content, the field is rapidly expanding into Generative World Models. The team will share our latest research in this space and explain why we believe World Models will serve as the core engine for next-generation content. Because they simulate physics, dynamics, and continuous interaction without being strictly bound by traditional spatial constraints, these models offer a fundamentally new way to create. Through our latest demos, we will showcase what happens when AI steps beyond creating isolated objects and begins simulating living realities.

Speakers:
Dr. Yanpei Cao, Chief Scientist, Tripo AI

Dr. Yuanchen Guo, Research Scientist, Tripo AI; Dr. Zixin Zou, Research Scientist, Tripo AI; Dr. Yingtian Liu, Research Scientist, Tripo AI; Dr. Biao Zhang, Research Scientist, Tripo AI are lead research scientists at Tripo, with Dr. Zhang also serving as a professor at Xi’an Jiaotong University. Together, they architect the fundamental science and production infrastructure behind Tripo’s full-stack Generative AI platform. Their collective research focuses on overcoming the industry’s hardest generative bottlenecks, directly translating foundational AI breakthroughs into robust, production-ready creator tools. As active open-source contributors and frequent authors in top-tier venues like SIGGRAPH, their work drives the core models that serve millions of creators globally."
"Wednesday, 22 July 2026",2:30pm,2:40pm,VFAvatar: Feed-Forward 3D Avatar Reconstruction from Casual Image Collections,Technical Paper,Room 403 A,Shuo Huang; Zixuan Wang; Xiaoyu Qin; Shikun Sun; Jiayi Li; Jia Jia,"CS Dept, Tsinghua University",Artificial Intelligence/Machine Learning; Geometry; Modeling,,Full Conference Supporter; Full Conference,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1012&sess=sess111,"We introduce Visual-Fusion-Avatar (VFAvatar), a novel end-to-end feed-forward framework that reconstructs 3D avatars by fusing visual cues from casual image collections in just a few seconds.
VFAvatar integrates a pose-free reconstruction foundation model with a pretrained human generation prior in a mutually reinforcing manner and achieves SOTA performance."
"Wednesday, 22 July 2026",2:40pm,2:50pm,A Few-Step Generative Model on Cumulative Flow Maps,Technical Paper,Room 403 B,Zhiqi Li; Duowen Chen; Yuchen Sun; Bo Zhu,Georgia Institute of Technology,Artificial Intelligence/Machine Learning; Modeling,,Full Conference Supporter; Full Conference,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1405&sess=sess184,"We propose a unified few-step generative framework based on cumulative flow maps for long-range transport in probability space. By connecting instantaneous updates with finite-time transport, it applies broadly to diffusion and flow models, supports few-step and one-step generation, requires minimal modifications, preserves quality, and reduces inference cost across diverse tasks."
"Wednesday, 22 July 2026",2:40pm,3:00pm,A Hybrid Rendering Approach to Scalable Synthetic Data Generation,Talks,Room 515 A,Alexander Glavin; Ryusuke Villemin; Alex Feldman; Anton Gribovskiy,Aurora Innovation,Industry Insight; Rendering; Simulation,New Technologies,Full Conference Supporter; Full Conference,https://s2026.conference-schedule.org/?post_type=page&p=15&id=gensub_405&sess=sess173,We present a scalable hybrid rendering system that addresses the scarcity of rare training data for autonomous vehicles by automatically compositing radiometrically calibrated synthetic objects into real-world HDR image.
"Wednesday, 22 July 2026",2:40pm,2:50pm,Autoregressive Modeling of Film with Applications in Video Montage,Technical Paper,Room 408 B,Marcelo Sandoval-Castañeda; Fabian Caba Heilbron; Shiry Ginosar; Bryan Russell; Josef Sivic; Alexei Efros; Gregory Shakhnarovich,Adobe; Adobe Research; TTIC; University of California Berkeley,,,Full Conference Supporter; Full Conference,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1506&sess=sess145,"This work introduces an autoregressive transformer designed for video montage, transforming raw footage into cinematic sequences. We train it on large corpora of movies to learn film grammar. Instead of generating pixels, we introduce a footage-constrained decoding algorithm to select shots from the input raw footage."
"Wednesday, 22 July 2026",2:40pm,2:50pm,Bounding Stratified Bernoulli Impulses for Ray Marching Gaussian Process Implicit Surfaces,Technical Paper,Room 408 A,Junjie Chen; Zhimin Fan; Ling-Qi Yan; Junqiu Zhu; Yanwen Guo; Kun Zhou; Jie Guo,Mohamed bin Zayed University of Artificial Intelligence; Nanjing University; Shandong University; Zhejiang University,Rendering,,Full Conference Supporter; Full Conference,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_397&sess=sess139,"In this paper, we present an optimized algorithm for rendering Gaussian Process Implicit Surfaces (GPISes). By using stratified Bernoulli impulses, we precompute point-level bounds stored in a bound map. We also represent region-level bounds with a spatial data structure. Combining these bounds, we achieve significant improvements in rendering performance."
"Wednesday, 22 July 2026",2:40pm,2:50pm,High-Fidelity 4D Cloth Capture Pipeline with a Two-Level Pattern,Technical Paper,Room 403 A,Ziheng Liu; Anka Chen; Shu Chen; Yin Yang; Cem Yuksel; Jenny Lin,NVIDIA; University of Utah,Animation; Simulation,,Full Conference Supporter; Full Conference,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_321&sess=sess111,We present a 4D (spatio-temporal) cloth capture system and a two-level pattern that achieves 1mm spatial resolution using only 16 RGB cameras. Our method produces temporally coherent sequences with no self penetration that faithfully capture fine wrinkles and folds even during complex motions with self-contact.
"Wednesday, 22 July 2026",2:40pm,3:00pm,Unfinished Decay: Animating Historical Images from Gigapixel Digitizations via Fragment-Based AI Workflows,Art Paper,411 Theatre,Juergen Hagler; Celine Pham,University of Applied Sciences Upper Austria,Animation; Artificial Intelligence/Machine Learning; Generative AI,,Full Conference Supporter; Full Conference; Experience,https://s2026.conference-schedule.org/?post_type=page&p=15&id=artpl_225&sess=sess230,"Unfinished Decay explores AI-assisted animation of historical images using gigapixel digitizations. Through a fragment-based workflow, microscopic surface details are animated to foreground materiality and decay. The project reframes AI as an interpretive collaborator, offering a material-sensitive alternative to low-resolution, reconstruction-driven approaches in cultural heritage visualization."
"Wednesday, 22 July 2026",2:50pm,3:20pm,4D Humans - Interactive Discussion,Technical Paper,Room 403 A,,,,,Full Conference Supporter; Full Conference,https://s2026.conference-schedule.org/?post_type=page&p=15&id=misc_135&sess=sess111,"After the summary presentations, attendees will participate in an interactive discussion. Outside the room will be a series of poster boards for authors to gather around with the audience. Authors are invited to bring any material related to their paper that could instigate further conversation such as printouts, posters, demos, or other presentation aids. The interactive discussions provide attendees more interaction with the individual authors."
"Wednesday, 22 July 2026",2:50pm,3:00pm,Adaptive Ray Marching for Rendering Gaussian Process Implicit Surfaces,Technical Paper,Room 408 A,Zhiqian Zhou; Dario Seyb; Shuang Zhao,University of California Irvine; University of Illinois Urbana-Champaign; Valve,Rendering,,Full Conference Supporter; Full Conference,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_580&sess=sess139,"This paper accelerates Gaussian Process Implicit Surface (GPIS) rendering by introducing an online algorithm for incrementally sampling conditional Gaussian distributions along rays and an adaptive ray marching scheme that minimizes steps. Together, these techniques reduce rendering error by up to 46× at equal time compared to prior methods."
"Wednesday, 22 July 2026",2:50pm,3:20pm,Film/VFX Production - Interactive Discussion,Technical Paper,Room 408 B,,,,,Full Conference Supporter; Full Conference,https://s2026.conference-schedule.org/?post_type=page&p=15&id=misc_138&sess=sess145,"After the summary presentations, attendees will participate in an interactive discussion. Outside the room will be a series of poster boards for authors to gather around with the audience. Authors are invited to bring any material related to their paper that could instigate further conversation such as printouts, posters, demos, or other presentation aids. The interactive discussions provide attendees more interaction with the individual authors."
"Wednesday, 22 July 2026",2:50pm,3:00pm,Generative Modeling with Orbit-Space Particle Flow Matching,Technical Paper,Room 403 B,Sinan Wang; Jinjin He; Shenyifan Lu; Ruicheng Wang; Greg Turk; Bo Zhu,Georgia Institute of Technology,Geometry; Modeling,,Full Conference Supporter; Full Conference,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_789&sess=sess184,"Orbit-Space Geometric Probability Paths (OGPP) is a flow-matching framework for generative modeling of particle systems that exploits shared geometric structure and uses probability path geometry to encode geometric information. It enables high-quality, efficient generation of particle configurations and point-cloud surfaces with normals, achieving state-of-the-art performance across diverse generation tasks."
"Wednesday, 22 July 2026",3:00pm,3:30pm,Differentiable Geometry Processing & Flow Maps - Interactive Discussion,Technical Paper,Room 403 B,,,,,Full Conference Supporter; Full Conference,https://s2026.conference-schedule.org/?post_type=page&p=15&id=misc_136&sess=sess184,"After the summary presentations, attendees will participate in an interactive discussion. Outside the room will be a series of poster boards for authors to gather around with the audience. Authors are invited to bring any material related to their paper that could instigate further conversation such as printouts, posters, demos, or other presentation aids. The interactive discussions provide attendees more interaction with the individual authors."
